"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21459","Debe crear un Transportista correctamente y guardar sus datos","seed-transportista-firefox","Tue Mar 10 04:29:18 UTC 2026","passed","Tue Mar 10 04:29:40 UTC 2026","[E01] Entidades - Crear Transportista","","",""
"","49138","Crear Contrato (Venta) usando seeded Cliente","firefox-qa","Tue Mar 10 04:34:24 UTC 2026","passed","Tue Mar 10 04:35:14 UTC 2026","[C02] Contratos - Tipo Venta","","",""
"","30374","Debe asignar un viaje usando entidades del JSON","firefox-qa","Tue Mar 10 04:37:34 UTC 2026","passed","Tue Mar 10 04:38:05 UTC 2026","[V02] Viajes - Asignar","","",""
"","209788","Flujo E2E Completo (Atómico) - CREACION DE ENTIDADES HASTA FINALIZAR VIAJE","firefox-qa","Tue Mar 10 04:42:26 UTC 2026","passed","Tue Mar 10 04:45:56 UTC 2026","[E2E] Viajes - Flujo Completo (Atómico)","","",""
"","12453","Deberia crear un Vehiculo correctamente y asociarlo a un transportista","chromium-demo","Tue Mar 10 04:48:00 UTC 2026","passed","Tue Mar 10 04:48:12 UTC 2026","[E03] Entidades - Crear Vehículo","","",""
"","185807","Flujo E2E Completo (Atómico) - CREACION DE ENTIDADES HASTA FINALIZAR VIAJE","chromium-demo","Tue Mar 10 04:54:11 UTC 2026","passed","Tue Mar 10 04:57:17 UTC 2026","[E2E] Viajes - Flujo Completo (Atómico)","","",""
"","161930","Flujo E2E Completo (Atómico) - CREACION DE ENTIDADES HASTA FINALIZAR VIAJE","firefox-demo","Tue Mar 10 04:57:22 UTC 2026","failed","Tue Mar 10 05:00:03 UTC 2026","[E2E] Viajes - Flujo Completo (Atómico)","","",""
"","13061","Deberia crear un Vehiculo correctamente y asociarlo a un transportista","chromium-qa","Tue Mar 10 04:30:48 UTC 2026","passed","Tue Mar 10 04:31:01 UTC 2026","[E03] Entidades - Crear Vehículo","","",""
"","20591","Debe crear un Cliente correctamente y guardar sus datos","chromium-demo","Tue Mar 10 04:47:05 UTC 2026","passed","Tue Mar 10 04:47:26 UTC 2026","[E02] Entidades - Crear Cliente","","",""
"","44936","Crear Contrato (Venta) usando seeded Cliente","chromium-demo","Tue Mar 10 04:49:54 UTC 2026","passed","Tue Mar 10 04:50:39 UTC 2026","[C02] Contratos - Tipo Venta","","",""
"","44967","Deberia crear un Contrato Tipo Costo correctamente y asociarlo a un transportista","chromium-qa","Tue Mar 10 04:32:03 UTC 2026","passed","Tue Mar 10 04:32:48 UTC 2026","[C01] Contratos - Tipo Costo","","",""
"","10962","Debe crear un Conductor correctamente y asociarlo a un transportista","chromium-qa","Tue Mar 10 04:31:27 UTC 2026","passed","Tue Mar 10 04:31:38 UTC 2026","[E04] Entidades - Crear Conductor","","",""
"","192605","Flujo E2E Completo (Atómico) - CREACION DE ENTIDADES HASTA FINALIZAR VIAJE","firefox-demo","Tue Mar 10 05:00:09 UTC 2026","passed","Tue Mar 10 05:03:22 UTC 2026","[E2E] Viajes - Flujo Completo (Atómico)","","",""
"","20266","Debe crear un Transportista correctamente y guardar sus datos","seed-transportista-chromium","Tue Mar 10 04:46:11 UTC 2026","passed","Tue Mar 10 04:46:31 UTC 2026","[E01] Entidades - Crear Transportista","","",""
"","13840","Debe finalizar un viaje asignado usando datos del JSON","chromium-qa","Tue Mar 10 04:38:16 UTC 2026","passed","Tue Mar 10 04:38:30 UTC 2026","[V03] Viajes - Finalizar (Monitoreo)","","",""
"","43916","Deberia crear un Contrato Tipo Costo correctamente y asociarlo a un transportista","firefox-demo","Tue Mar 10 04:50:41 UTC 2026","passed","Tue Mar 10 04:51:25 UTC 2026","[C01] Contratos - Tipo Costo","","",""
"","23524","Debe crear un Cliente correctamente y guardar sus datos","firefox-qa","Tue Mar 10 04:30:13 UTC 2026","passed","Tue Mar 10 04:30:37 UTC 2026","[E02] Entidades - Crear Cliente","","",""
"","12542","Debe finalizar un viaje asignado usando datos del JSON","chromium-demo","Tue Mar 10 04:53:49 UTC 2026","passed","Tue Mar 10 04:54:02 UTC 2026","[V03] Viajes - Finalizar (Monitoreo)","","",""
"","14814","Debe finalizar un viaje asignado usando datos del JSON","firefox-qa","Tue Mar 10 04:38:31 UTC 2026","passed","Tue Mar 10 04:38:46 UTC 2026","[V03] Viajes - Finalizar (Monitoreo)","","",""
"","22007","Debe crear un Cliente correctamente y guardar sus datos","firefox-demo","Tue Mar 10 04:47:27 UTC 2026","passed","Tue Mar 10 04:47:49 UTC 2026","[E02] Entidades - Crear Cliente","","",""
"","45164","Deberia crear un Contrato Tipo Costo correctamente y asociarlo a un transportista","firefox-qa","Tue Mar 10 04:33:39 UTC 2026","passed","Tue Mar 10 04:34:24 UTC 2026","[C01] Contratos - Tipo Costo","","",""
"","26049","Debe asignar un viaje usando entidades del JSON","chromium-demo","Tue Mar 10 04:53:14 UTC 2026","passed","Tue Mar 10 04:53:40 UTC 2026","[V02] Viajes - Asignar","","",""
"","40855","Debe planificar un nuevo Viaje usando entidades del JSON","chromium-demo","Tue Mar 10 04:52:23 UTC 2026","passed","Tue Mar 10 04:53:04 UTC 2026","[V01] Viajes - Planificar","","",""
"","12810","Debe crear un Conductor correctamente y asociarlo a un transportista","firefox-qa","Tue Mar 10 04:31:40 UTC 2026","passed","Tue Mar 10 04:31:53 UTC 2026","[E04] Entidades - Crear Conductor","","",""
"","45227","Debe planificar un nuevo Viaje usando entidades del JSON","firefox-qa","Tue Mar 10 04:36:08 UTC 2026","passed","Tue Mar 10 04:36:53 UTC 2026","[V01] Viajes - Planificar","","",""
"","45405","Crear Contrato (Venta) usando seeded Cliente","firefox-demo","Tue Mar 10 04:51:27 UTC 2026","passed","Tue Mar 10 04:52:12 UTC 2026","[C02] Contratos - Tipo Venta","","",""
"","42352","Deberia crear un Contrato Tipo Costo correctamente y asociarlo a un transportista","chromium-demo","Tue Mar 10 04:49:11 UTC 2026","passed","Tue Mar 10 04:49:54 UTC 2026","[C01] Contratos - Tipo Costo","","",""
