"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","49850","Create Contract (Venta) using Seeded Cliente","chromium-qa","Mon Mar 09 04:53:01 UTC 2026","passed","Mon Mar 09 04:53:50 UTC 2026","[C02] Contratos - Tipo Venta","","",""
"","11392","Should create a new Conductor and link to Transportista","chromium-qa","Mon Mar 09 04:51:39 UTC 2026","passed","Mon Mar 09 04:51:51 UTC 2026","[E04] Entidades - Crear Conductor","","",""
"","24108","Should assign Viaje using entities from worker JSON","chromium-demo","Mon Mar 09 05:13:30 UTC 2026","passed","Mon Mar 09 05:13:54 UTC 2026","[V02] Viajes - Asignar","","",""
"","21639","Debe crear un Transportista correctamente y guardar sus datos","seed-transportista-firefox","Mon Mar 09 05:06:39 UTC 2026","passed","Mon Mar 09 05:07:01 UTC 2026","[E01] Entidades - Crear Transportista","","",""
"","198691","Debería buscar y finalizar un viaje asignado en Monitoreo","firefox-demo","Mon Mar 09 05:17:43 UTC 2026","passed","Mon Mar 09 05:21:01 UTC 2026","[E2E] Viajes - Flujo Completo (Atómico)","","",""
"","40742","Should planificar a new Viaje using entities from JSON","chromium-demo","Mon Mar 09 05:12:38 UTC 2026","passed","Mon Mar 09 05:13:19 UTC 2026","[V01] Viajes - Planificar","","",""
"","21589","Debe crear un Cliente correctamente y guardar sus datos","chromium-qa","Mon Mar 09 04:50:02 UTC 2026","passed","Mon Mar 09 04:50:24 UTC 2026","[E02] Entidades - Crear Cliente","","",""
"","14296","Should finalize an assigned trip using data from worker JSON","chromium-qa","Mon Mar 09 04:58:22 UTC 2026","passed","Mon Mar 09 04:58:36 UTC 2026","[V03] Viajes - Finalizar (Monitoreo)","","",""
"","21801","Debe crear un Transportista correctamente y guardar sus datos","seed-transportista-firefox","Mon Mar 09 04:49:30 UTC 2026","passed","Mon Mar 09 04:49:51 UTC 2026","[E01] Entidades - Crear Transportista","","",""
"","28024","Should assign Viaje using entities from worker JSON","chromium-qa","Mon Mar 09 04:57:12 UTC 2026","passed","Mon Mar 09 04:57:40 UTC 2026","[V02] Viajes - Asignar","","",""
"","45776","Create Contract (Venta) using Seeded Cliente","chromium-demo","Mon Mar 09 05:10:07 UTC 2026","passed","Mon Mar 09 05:10:53 UTC 2026","[C02] Contratos - Tipo Venta","","",""
"","20372","Debe crear un Transportista correctamente y guardar sus datos","seed-transportista-chromium","Mon Mar 09 05:06:17 UTC 2026","passed","Mon Mar 09 05:06:38 UTC 2026","[E01] Entidades - Crear Transportista","","",""
"","43204","Should planificar a new Viaje using entities from JSON","firefox-qa","Mon Mar 09 04:56:19 UTC 2026","passed","Mon Mar 09 04:57:02 UTC 2026","[V01] Viajes - Planificar","","",""
"","10320","Should create a new Conductor and link to Transportista","chromium-demo","Mon Mar 09 05:08:48 UTC 2026","passed","Mon Mar 09 05:08:59 UTC 2026","[E04] Entidades - Crear Conductor","","",""
"","21344","Debe crear un Cliente correctamente y guardar sus datos","chromium-demo","Mon Mar 09 05:07:12 UTC 2026","passed","Mon Mar 09 05:07:33 UTC 2026","[E02] Entidades - Crear Cliente","","",""
"","28275","Should assign Viaje using entities from worker JSON","firefox-qa","Mon Mar 09 04:57:42 UTC 2026","passed","Mon Mar 09 04:58:11 UTC 2026","[V02] Viajes - Asignar","","",""
"","191306","Debería buscar y finalizar un viaje asignado en Monitoreo","chromium-demo","Mon Mar 09 05:14:27 UTC 2026","passed","Mon Mar 09 05:17:39 UTC 2026","[E2E] Viajes - Flujo Completo (Atómico)","","",""
"","45138","Create Contract (Costo) using Seeded Transportista","firefox-qa","Mon Mar 09 04:53:52 UTC 2026","passed","Mon Mar 09 04:54:37 UTC 2026","[C01] Contratos - Tipo Costo","","",""
"","14491","Should create a Vehiculo using Seeded Transportista","firefox-qa","Mon Mar 09 04:51:14 UTC 2026","passed","Mon Mar 09 04:51:29 UTC 2026","[E03] Entidades - Crear Vehículo","","",""
"","44060","Create Contract (Costo) using Seeded Transportista","firefox-demo","Mon Mar 09 05:10:55 UTC 2026","passed","Mon Mar 09 05:11:39 UTC 2026","[C01] Contratos - Tipo Costo","","",""
"","41545","Should planificar a new Viaje using entities from JSON","chromium-qa","Mon Mar 09 04:55:36 UTC 2026","passed","Mon Mar 09 04:56:18 UTC 2026","[V01] Viajes - Planificar","","",""
"","44542","Create Contract (Costo) using Seeded Transportista","chromium-qa","Mon Mar 09 04:52:16 UTC 2026","passed","Mon Mar 09 04:53:00 UTC 2026","[C01] Contratos - Tipo Costo","","",""
"","22142","Debe crear un Cliente correctamente y guardar sus datos","firefox-demo","Mon Mar 09 05:07:35 UTC 2026","passed","Mon Mar 09 05:07:57 UTC 2026","[E02] Entidades - Crear Cliente","","",""
"","15103","Should finalize an assigned trip using data from worker JSON","firefox-qa","Mon Mar 09 04:58:38 UTC 2026","passed","Mon Mar 09 04:58:53 UTC 2026","[V03] Viajes - Finalizar (Monitoreo)","","",""
"","24212","Debe crear un Transportista correctamente y guardar sus datos","seed-transportista-chromium","Mon Mar 09 04:49:04 UTC 2026","passed","Mon Mar 09 04:49:28 UTC 2026","[E01] Entidades - Crear Transportista","","",""
"","46098","Create Contract (Venta) using Seeded Cliente","firefox-demo","Mon Mar 09 05:11:40 UTC 2026","passed","Mon Mar 09 05:12:26 UTC 2026","[C02] Contratos - Tipo Venta","","",""
"","204371","Debería buscar y finalizar un viaje asignado en Monitoreo","firefox-qa","Mon Mar 09 05:02:37 UTC 2026","passed","Mon Mar 09 05:06:01 UTC 2026","[E2E] Viajes - Flujo Completo (Atómico)","","",""
"","12657","Should create a Vehiculo using Seeded Transportista","chromium-demo","Mon Mar 09 05:08:09 UTC 2026","passed","Mon Mar 09 05:08:21 UTC 2026","[E03] Entidades - Crear Vehículo","","",""
